1277	27	0
1527	27	0
1528	27	0
1529	27	0
1272	28	0
1273	28	0
1274	28	0
1275	28	0
1529	28	0
1530	28	0
1270	29	0
1271	29	0
1272	29	0
1530	29	0
1531	29	0
1268	30	0
1269	30	0
1270	30	0
1531	30	0
1532	30	0
1533	30	0
1266	31	0
1267	31	0
1268	31	0
1533	31	0
1534	31	0
1263	32	0
1264	32	0
1265	32	0
1266	32	0
1534	32	0
1535	32	0
1536	32	0
1261	33	0
1262	33	0
1263	33	0
1536	33	0
1537	33	0
1259	34	0
1260	34	0
1261	34	0
1537	34	0
1538	34	0
1539	34	0
1257	35	0
1258	35	0
1259	35	0
1539	35	0
1540	35	0
1254	36	0
1255	36	0
1256	36	0
1257	36	0
1540	36	0
1541	36	0
1252	37	0
1253	37	0
1254	37	0
1541	37	0
1542	37	0
1543	37	0
1249	38	0
1250	38	0
1251	38	0
1252	38	0
1543	38	0
1544	38	0
1247	39	0
1248	39	0
1249	39	0
1544	39	0
1545	39	0
1245	40	0
1246	40	0
1247	40	0
1545	40	0
1546	40	0
1547	40	0
1243	41	0
1244	41	0
1245	41	0
1547	41	0
1548	41	0
1240	42	0
1241	42	0
1242	42	0
1243	42	0
1548	42	0
1549	42	0
1550	42	0
1238	43	0
1239	43	0
1240	43	0
1550	43	0
1551	43	0
1552	43	0
1236	44	0
1237	44	0
1238	44	0
1552	44	0
1553	44	0
1554	44	0
1234	45	0
1235	45	0
1236	45	0
1554	45	0
1555	45	0
1556	45	0
1557	45	0
1232	46	0
1233	46	0
1234	46	0
1557	46	0
1558	46	0
1559	46	0
1230	47	0
1231	47	0
1232	47	0
1559	47	0
1560	47	0
1228	48	0
1229	48	0
1230	48	0
1560	48	0
1561	48	0
1226	49	0
1227	49	0
1228	49	0
1561	49	0
1562	49	0
1224	50	0
1225	50	0
1226	50	0
1562	50	0
1222	51	0
1223	51	0
1224	51	0
1562	51	0
1563	51	0
1564	51	0
1220	52	0
1221	52	0
1222	52	0
1564	52	0
1565	52	0
1219	53	0
1220	53	0
1565	53	0
1566	53	0
1567	53	0
1217	54	0
1218	54	0
1219	54	0
1567	54	0
1568	54	0
1569	54	0
1216	55	0
1217	55	0
1569	55	0
1570	55	0
1214	56	0
1215	56	0
1216	56	0
1570	56	0
1571	56	0
1572	56	0
1213	57	0
1214	57	0
1572	57	0
1573	57	0
1211	58	0
1212	58	0
1213	58	0
1573	58	0
1574	58	0
1575	58	0
1209	59	0
1210	59	0
1211	59	0
1575	59	0
1576	59	0
1208	60	0
1209	60	0
1576	60	0
1577	60	0
1578	60	0
1206	61	0
1207	61	0
1208	61	0
1578	61	0
1579	61	0
1204	62	0
1205	62	0
1206	62	0
1579	62	0
1580	62	0
1581	62	0
1201	63	0
1202	63	0
1203	63	0
1204	63	0
1581	63	0
1582	63	0
1198	64	0
1199	64	0
1200	64	0
1201	64	0
1582	64	0
1583	64	0
1584	64	0
1196	65	0
1197	65	0
1198	65	0
1584	65	0
1585	65	0
1193	66	0
1194	66	0
1195	66	0
1196	66	0
1585	66	0
1586	66	0
1587	66	0
1191	67	0
1192	67	0
1193	67	0
1587	67	0
1588	67	0
1188	68	0
1189	68	0
1190	68	0
1191	68	0
1588	68	0
1589	68	0
1186	69	0
1187	69	0
1188	69	0
1589	69	0
1590	69	0
1591	69	0
1184	70	0
1185	70	0
1186	70	0
1591	70	0
1592	70	0
1182	71	0
1183	71	0
1184	71	0
1592	71	0
1593	71	0
1594	71	0
1180	72	0
1181	72	0
1182	72	0
1594	72	0
1595	72	0
1178	73	0
1179	73	0
1180	73	0
1595	73	0
1596	73	0
1597	73	0
1176	74	0
1177	74	0
1178	74	0
1597	74	0
1598	74	0
1174	75	0
1175	75	0
1176	75	0
1598	75	0
1599	75	0
1600	75	0
1172	76	0
1173	76	0
1174	76	0
1600	76	0
1601	76	0
1169	77	0
1170	77	0
1171	77	0
1172	77	0
1601	77	0
1602	77	0
1603	77	0
1167	78	0
1168	78	0
1169	78	0
1603	78	0
1604	78	0
1605	78	0
1165	79	0
1166	79	0
1167	79	0
1605	79	0
1606	79	0
1163	80	0
1164	80	0
1165	80	0
1606	80	0
1607	80	0
1608	80	0
1161	81	0
1162	81	0
1163	81	0
1608	81	0
1609	81	0
1610	81	0
1611	81	0
1159	82	0
1160	82	0
1161	82	0
1611	82	0
1612	82	0
1157	83	0
1158	83	0
1159	83	0
1612	83	0
1613	83	0
1614	83	0
1155	84	0
1156	84	0
1157	84	0
1614	84	0
1615	84	0
1153	85	0
1154	85	0
1155	85	0
1615	85	0
1616	85	0
1617	85	0
1150	86	0
1151	86	0
1152	86	0
1153	86	0
1617	86	0
1618	86	0
1148	87	0
1149	87	0
1150	87	0
1618	87	0
1619	87	0
1620	87	0
1146	88	0
1147	88	0
1148	88	0
1620	88	0
1621	88	0
1145	89	0
1146	89	0
1621	89	0
1622	89	0
1623	89	0
1143	90	0
1144	90	0
1145	90	0
1623	90	0
1624	90	0
1141	91	0
1142	91	0
1143	91	0
1624	91	0
1625	91	0
1626	91	0
1140	92	0
1141	92	0
1626	92	0
1627	92	0
1138	93	0
1139	93	0
1140	93	0
1627	93	0
1628	93	0
1629	93	0
1136	94	0
1137	94	0
1138	94	0
1629	94	0
1630	94	0
1135	95	0
1136	95	0
1630	95	0
1631	95	0
1632	95	0
1133	96	0
1134	96	0
1135	96	0
1632	96	0
1633	96	0
1131	97	0
1132	97	0
1133	97	0
1633	97	0
1634	97	0
1130	98	0
1131	98	0
1634	98	0
1635	98	0
1636	98	0
1128	99	0
1129	99	0
1130	99	0
1636	99	0
1637	99	0
1127	100	0
1128	100	0
1637	100	0
1638	100	0
1125	101	0
1126	101	0
1127	101	0
1638	101	0
1639	101	0
1124	102	0
1125	102	0
1639	102	0
1640	102	0
1641	102	0
1123	103	0
1124	103	0
1641	103	0
1642	103	0
1121	104	0
1122	104	0
1123	104	0
1642	104	0
1643	104	0
1120	105	0
1121	105	0
1643	105	0
1644	105	0
1118	106	0
1119	106	0
1120	106	0
1644	106	0
1645	106	0
1646	106	0
1117	107	0
1118	107	0
1646	107	0
1647	107	0
1115	108	0
1116	108	0
1117	108	0
1647	108	0
1648	108	0
1649	108	0
1114	109	0
1115	109	0
1649	109	0
1650	109	0
1113	110	0
1114	110	0
1650	110	0
1651	110	0
1652	110	0
1111	111	0
1112	111	0
1113	111	0
1652	111	0
1653	111	0
1110	112	0
1111	112	0
1653	112	0
1654	112	0
1655	112	0
1109	113	0
1110	113	0
1655	113	0
1656	113	0
1107	114	0
1108	114	0
1109	114	0
1656	114	0
1657	114	0
1658	114	0
1106	115	0
1107	115	0
1658	115	0
1659	115	0
1105	116	0
1106	116	0
1659	116	0
1660	116	0
1661	116	0
1103	117	0
1104	117	0
1105	117	0
1661	117	0
1662	117	0
1663	117	0
1102	118	0
1103	118	0
1663	118	0
1664	118	0
1100	119	0
1101	119	0
1102	119	0
1664	119	0
1665	119	0
1666	119	0
1099	120	0
1100	120	0
1666	120	0
1667	120	0
1098	121	0
1099	121	0
1667	121	0
1668	121	0
1669	121	0
1096	122	0
1097	122	0
1098	122	0
1669	122	0
1670	122	0
1094	123	0
1095	123	0
1096	123	0
1670	123	0
1671	123	0
1092	124	0
1093	124	0
1094	124	0
1671	124	0
1672	124	0
1673	124	0
1091	125	0
1092	125	0
1673	125	0
1674	125	0
1089	126	0
1090	126	0
1091	126	0
1674	126	0
1675	126	0
1088	127	0
1089	127	0
1675	127	0
1676	127	0
1086	128	0
1087	128	0
1088	128	0
1676	128	0
1677	128	0
1085	129	0
1086	129	0
1677	129	0
1084	130	0
1085	130	0
1677	130	0
1678	130	0
1082	131	0
1083	131	0
1084	131	0
1678	131	0
1679	131	0
1081	132	0
1082	132	0
1679	132	0
1680	132	0
1681	132	0
1080	133	0
1081	133	0
1681	133	0
1682	133	0
1078	134	0
1079	134	0
1080	134	0
1682	134	0
1683	134	0
1077	135	0
1078	135	0
1683	135	0
1684	135	0
1685	135	0
1075	136	0
1076	136	0
1077	136	0
1685	136	0
1686	136	0
1074	137	0
1075	137	0
1686	137	0
1687	137	0
1073	138	0
1074	138	0
1687	138	0
1688	138	0
1689	138	0
1071	139	0
1072	139	0
1073	139	0
1689	139	0
1690	139	0
1070	140	0
1071	140	0
1690	140	0
1691	140	0
1692	140	0
1068	141	0
1069	141	0
1070	141	0
1692	141	0
1693	141	0
1067	142	0
1068	142	0
1693	142	0
1694	142	0
1066	143	0
1067	143	0
1694	143	0
1695	143	0
1696	143	0
1064	144	0
1065	144	0
1066	144	0
1696	144	0
1697	144	0
1063	145	0
1064	145	0
1697	145	0
1698	145	0
1699	145	0
1062	146	0
1063	146	0
1699	146	0
1700	146	0
1060	147	0
1061	147	0
1062	147	0
1700	147	0
1701	147	0
1059	148	0
1060	148	0
1701	148	0
1702	148	0
1703	148	0
1058	149	0
1059	149	0
1703	149	0
1704	149	0
1057	150	0
1058	150	0
1704	150	0
1705	150	0
1706	150	0
1056	151	0
1057	151	0
1706	151	0
1707	151	0
1054	152	0
1055	152	0
1056	152	0
1707	152	0
1708	152	0
1053	153	0
1054	153	0
1708	153	0
1709	153	0
1710	153	0
1052	154	0
1053	154	0
1710	154	0
1711	154	0
1050	155	0
1051	155	0
1052	155	0
1711	155	0
1712	155	0
1049	156	0
1050	156	0
1712	156	0
1713	156	0
1047	157	0
1048	157	0
1049	157	0
1713	157	0
1714	157	0
1046	158	0
1047	158	0
1714	158	0
1715	158	0
1716	158	0
1044	159	0
1045	159	0
1046	159	0
1716	159	0
1717	159	0
1043	160	0
1044	160	0
1717	160	0
1718	160	0
1041	161	0
1042	161	0
1043	161	0
1718	161	0
1719	161	0
1720	161	0
1039	162	0
1040	162	0
1041	162	0
1720	162	0
1721	162	0
1037	163	0
1038	163	0
1039	163	0
1721	163	0
1722	163	0
1036	164	0
1037	164	0
1722	164	0
1723	164	0
1724	164	0
1034	165	0
1035	165	0
1036	165	0
1724	165	0
1725	165	0
1726	165	0
1032	166	0
1033	166	0
1034	166	0
1726	166	0
1727	166	0
1031	167	0
1032	167	0
1727	167	0
1728	167	0
1729	167	0
1029	168	0
1030	168	0
1031	168	0
1729	168	0
1730	168	0
1028	169	0
1029	169	0
1730	169	0
1731	169	0
1732	169	0
1026	170	0
1027	170	0
1028	170	0
1732	170	0
1733	170	0
1025	171	0
1026	171	0
1733	171	0
1734	171	0
1735	171	0
1023	172	0
1024	172	0
1025	172	0
1735	172	0
1736	172	0
1737	172	0
1022	173	0
1023	173	0
1737	173	0
1738	173	0
1020	174	0
1021	174	0
1022	174	0
1738	174	0
1739	174	0
1740	174	0
1019	175	0
1020	175	0
1740	175	0
1741	175	0
1018	176	0
1019	176	0
1741	176	0
1742	176	0
1743	176	0
1016	177	0
1017	177	0
1018	177	0
1743	177	0
1744	177	0
1015	178	0
1016	178	0
1744	178	0
1745	178	0
1014	179	0
1015	179	0
1745	179	0
1746	179	0
1012	180	0
1013	180	0
1014	180	0
1746	180	0
1747	180	0
1011	181	0
1012	181	0
1747	181	0
1748	181	0
1009	182	0
1010	182	0
1011	182	0
1748	182	0
1749	182	0
1750	182	0
1008	183	0
1009	183	0
1750	183	0
1751	183	0
1006	184	0
1007	184	0
1008	184	0
1751	184	0
1752	184	0
1005	185	0
1006	185	0
1752	185	0
1753	185	0
1003	186	0
1004	186	0
1005	186	0
1753	186	0
1754	186	0
1755	186	0
1002	187	0
1003	187	0
1755	187	0
1756	187	0
1000	188	0
1001	188	0
1002	188	0
1756	188	0
1757	188	0
999	189	0
1000	189	0
1757	189	0
1758	189	0
997	190	0
998	190	0
999	190	0
1758	190	0
1759	190	0
996	191	0
997	191	0
1759	191	0
1760	191	0
995	192	0
996	192	0
1760	192	0
1761	192	0
993	193	0
994	193	0
995	193	0
1761	193	0
1762	193	0
992	194	0
993	194	0
1762	194	0
1763	194	0
991	195	0
992	195	0
1763	195	0
1764	195	0
989	196	0
990	196	0
991	196	0
1764	196	0
1765	196	0
1766	196	0
988	197	0
989	197	0
1766	197	0
1767	197	0
987	198	0
988	198	0
1767	198	0
1768	198	0
1769	198	0
985	199	0
986	199	0
987	199	0
1769	199	0
1770	199	0
984	200	0
985	200	0
1770	200	0
1771	200	0
1772	200	0
983	201	0
984	201	0
1772	201	0
1773	201	0
981	202	0
982	202	0
983	202	0
1773	202	0
1774	202	0
1775	202	0
980	203	0
981	203	0
1775	203	0
1776	203	0
979	204	0
980	204	0
1776	204	0
1777	204	0
977	205	0
978	205	0
979	205	0
1777	205	0
1778	205	0
1779	205	0
975	206	0
976	206	0
977	206	0
1779	206	0
1780	206	0
974	207	0
975	207	0
1780	207	0
1781	207	0
1782	207	0
972	208	0
973	208	0
974	208	0
1782	208	0
1783	208	0
971	209	0
972	209	0
1783	209	0
1784	209	0
1785	209	0
970	210	0
971	210	0
1785	210	0
1786	210	0
968	211	0
969	211	0
970	211	0
1786	211	0
1787	211	0
967	212	0
968	212	0
1787	212	0
1788	212	0
1789	212	0
966	213	0
967	213	0
1789	213	0
1790	213	0
964	214	0
965	214	0
966	214	0
1790	214	0
1791	214	0
963	215	0
964	215	0
1791	215	0
1792	215	0
1793	215	0
961	216	0
962	216	0
963	216	0
1793	216	0
1794	216	0
960	217	0
961	217	0
1794	217	0
1795	217	0
1796	217	0
958	218	0
959	218	0
960	218	0
1796	218	0
1797	218	0
957	219	0
958	219	0
1797	219	0
1798	219	0
1799	219	0
955	220	0
956	220	0
957	220	0
1799	220	0
1800	220	0
953	221	0
954	221	0
955	221	0
1800	221	0
1801	221	0
952	222	0
953	222	0
1801	222	0
1802	222	0
1803	222	0
950	223	0
951	223	0
952	223	0
1803	223	0
1804	223	0
949	224	0
950	224	0
1804	224	0
1805	224	0
947	225	0
948	225	0
949	225	0
1805	225	0
1806	225	0
946	226	0
947	226	0
1806	226	0
1807	226	0
944	227	0
945	227	0
946	227	0
1807	227	0
1808	227	0
943	228	0
944	228	0
1808	228	0
1809	228	0
1810	228	0
941	229	0
942	229	0
943	229	0
1810	229	0
1811	229	0
1812	229	0
939	230	0
940	230	0
941	230	0
1812	230	0
1813	230	0
938	231	0
939	231	0
1813	231	0
1814	231	0
1815	231	0
936	232	0
937	232	0
938	232	0
1815	232	0
1816	232	0
1817	232	0
935	233	0
936	233	0
1817	233	0
1818	233	0
1819	233	0
933	234	0
934	234	0
935	234	0
1819	234	0
1820	234	0
1821	234	0
932	235	0
933	235	0
1821	235	0
1822	235	0
930	236	0
931	236	0
932	236	0
1822	236	0
1823	236	0
1824	236	0
929	237	0
930	237	0
1824	237	0
1825	237	0
1826	237	0
927	238	0
928	238	0
929	238	0
1826	238	0
1827	238	0
1828	238	0
926	239	0
927	239	0
1828	239	0
1829	239	0
924	240	0
925	240	0
926	240	0
1829	240	0
1830	240	0
1831	240	0
923	241	0
924	241	0
1831	241	0
1832	241	0
1833	241	0
922	242	0
923	242	0
1833	242	0
1834	242	0
920	243	0
921	243	0
922	243	0
1834	243	0
1835	243	0
1836	243	0
918	244	0
919	244	0
920	244	0
1836	244	0
1837	244	0
1838	244	0
917	245	0
918	245	0
1838	245	0
1839	245	0
1840	245	0
915	246	0
916	246	0
917	246	0
1840	246	0
1841	246	0
1842	246	0
913	247	0
914	247	0
915	247	0
1842	247	0
1843	247	0
1844	247	0
912	248	0
913	248	0
1844	248	0
1845	248	0
1846	248	0
910	249	0
911	249	0
912	249	0
1846	249	0
1847	249	0
1848	249	0
909	250	0
910	250	0
1848	250	0
1849	250	0
1850	250	0
907	251	0
908	251	0
909	251	0
1850	251	0
1851	251	0
1852	251	0
906	252	0
907	252	0
1852	252	0
1853	252	0
1854	252	0
904	253	0
905	253	0
906	253	0
1854	253	0
1855	253	0
1856	253	0
903	254	0
904	254	0
1856	254	0
1857	254	0
1858	254	0
901	255	0
902	255	0
903	255	0
1858	255	0
1859	255	0
1860	255	0
899	256	0
900	256	0
901	256	0
1860	256	0
1861	256	0
898	257	0
899	257	0
1861	257	0
1862	257	0
1863	257	0
896	258	0
897	258	0
898	258	0
1863	258	0
1864	258	0
1865	258	0
895	259	0
896	259	0
1865	259	0
1866	259	0
893	260	0
894	260	0
895	260	0
1866	260	0
1867	260	0
892	261	0
893	261	0
1867	261	0
1868	261	0
1869	261	0
891	262	0
892	262	0
1869	262	0
1870	262	0
889	263	0
890	263	0
891	263	0
1870	263	0
1871	263	0
1872	263	0
888	264	0
889	264	0
1872	264	0
1873	264	0
886	265	0
887	265	0
888	265	0
1873	265	0
1874	265	0
885	266	0
886	266	0
1874	266	0
1875	266	0
1876	266	0
883	267	0
884	267	0
885	267	0
1876	267	0
1877	267	0
881	268	0
882	268	0
883	268	0
1877	268	0
1878	268	0
1879	268	0
880	269	0
881	269	0
1879	269	0
1880	269	0
878	270	0
879	270	0
880	270	0
1880	270	0
1881	270	0
1882	270	0
877	271	0
878	271	0
1882	271	0
1883	271	0
875	272	0
876	272	0
877	272	0
1883	272	0
1884	272	0
1885	272	0
874	273	0
875	273	0
1885	273	0
1886	273	0
872	274	0
873	274	0
874	274	0
1886	274	0
1887	274	0
1888	274	0
869	275	0
870	275	0
871	275	0
872	275	0
1888	275	0
1889	275	0
866	276	0
867	276	0
868	276	0
869	276	0
1889	276	0
1890	276	0
1891	276	0
864	277	0
865	277	0
866	277	0
1891	277	0
1892	277	0
863	278	0
864	278	0
1892	278	0
1893	278	0
1894	278	0
862	279	0
863	279	0
1894	279	0
1895	279	0
1896	279	0
861	280	0
862	280	0
1896	280	0
1897	280	0
1898	280	0
860	281	0
861	281	0
1898	281	0
1899	281	0
859	282	0
860	282	0
1899	282	0
1900	282	0
1901	282	0
858	283	0
859	283	0
1901	283	0
1902	283	0
1903	283	0
856	284	0
857	284	0
858	284	0
1903	284	0
1904	284	0
854	285	0
855	285	0
856	285	0
1904	285	0
1905	285	0
1906	285	0
853	286	0
854	286	0
1906	286	0
1907	286	0
1908	286	0
851	287	0
852	287	0
853	287	0
1908	287	0
1909	287	0
849	288	0
850	288	0
851	288	0
1909	288	0
1910	288	0
1911	288	0
847	289	0
848	289	0
849	289	0
1911	289	0
1912	289	0
1913	289	0
845	290	0
846	290	0
847	290	0
1913	290	0
1914	290	0
843	291	0
844	291	0
845	291	0
1914	291	0
1915	291	0
842	292	0
843	292	0
1915	292	0
1916	292	0
1917	292	0
840	293	0
841	293	0
842	293	0
1917	293	0
1918	293	0
838	294	0
839	294	0
840	294	0
1918	294	0
1919	294	0
1920	294	0
836	295	0
837	295	0
838	295	0
1920	295	0
1921	295	0
835	296	0
836	296	0
1921	296	0
1922	296	0
1923	296	0
833	297	0
834	297	0
835	297	0
1923	297	0
1924	297	0
832	298	0
833	298	0
1924	298	0
1925	298	0
1926	298	0
830	299	0
831	299	0
832	299	0
1926	299	0
1927	299	0
828	300	0
829	300	0
830	300	0
1927	300	0
1928	300	0
1929	300	0
827	301	0
828	301	0
1929	301	0
1930	301	0
825	302	0
826	302	0
827	302	0
1930	302	0
1931	302	0
1932	302	0
823	303	0
824	303	0
825	303	0
1932	303	0
1933	303	0
1934	303	0
822	304	0
823	304	0
1934	304	0
1935	304	0
1936	304	0
820	305	0
821	305	0
822	305	0
1936	305	0
1937	305	0
1938	305	0
819	306	0
820	306	0
1938	306	0
1939	306	0
1940	306	0
817	307	0
818	307	0
819	307	0
1940	307	0
1941	307	0
1942	307	0
815	308	0
816	308	0
817	308	0
1942	308	0
1943	308	0
1944	308	0
813	309	0
814	309	0
815	309	0
1944	309	0
1945	309	0
1946	309	0
812	310	0
813	310	0
1946	310	0
1947	310	0
1948	310	0
810	311	0
811	311	0
812	311	0
1948	311	0
1949	311	0
809	312	0
810	312	0
1949	312	0
1950	312	0
1951	312	0
807	313	0
808	313	0
809	313	0
1951	313	0
1952	313	0
1953	313	0
806	314	0
807	314	0
1953	314	0
1954	314	0
804	315	0
805	315	0
806	315	0
1954	315	0
1955	315	0
1956	315	0
803	316	0
804	316	0
1956	316	0
1957	316	0
1958	316	0
802	317	0
803	317	0
1958	317	0
1959	317	0
1960	317	0
801	318	0
802	318	0
1960	318	0
1961	318	0
1962	318	0
799	319	0
800	319	0
801	319	0
1962	319	0
1963	319	0
798	320	0
799	320	0
1963	320	0
1964	320	0
1965	320	0
797	321	0
798	321	0
1965	321	0
1966	321	0
1967	321	0
795	322	0
796	322	0
797	322	0
1967	322	0
1968	322	0
1969	322	0
794	323	0
795	323	0
1969	323	0
1970	323	0
792	324	0
793	324	0
794	324	0
1970	324	0
1971	324	0
1972	324	0
791	325	0
792	325	0
1972	325	0
1973	325	0
1974	325	0
790	326	0
791	326	0
1974	326	0
1975	326	0
788	327	0
789	327	0
790	327	0
1975	327	0
1976	327	0
1977	327	0
787	328	0
788	328	0
1977	328	0
1978	328	0
786	329	0
787	329	0
1978	329	0
1979	329	0
785	330	0
786	330	0
1979	330	0
1980	330	0
1981	330	0
784	331	0
785	331	0
1981	331	0
1982	331	0
783	332	0
784	332	0
1982	332	0
1983	332	0
1984	332	0
781	333	0
782	333	0
783	333	0
1984	333	0
1985	333	0
780	334	0
781	334	0
1985	334	0
1986	334	0
779	335	0
780	335	0
1986	335	0
1987	335	0
1988	335	0
777	336	0
778	336	0
779	336	0
1988	336	0
1989	336	0
776	337	0
777	337	0
1989	337	0
1990	337	0
775	338	0
776	338	0
1990	338	0
1991	338	0
1992	338	0
773	339	0
774	339	0
775	339	0
1992	339	0
1993	339	0
772	340	0
773	340	0
1993	340	0
1994	340	0
770	341	0
771	341	0
772	341	0
1994	341	0
1995	341	0
769	342	0
770	342	0
1995	342	0
1996	342	0
1997	342	0
767	343	0
768	343	0
769	343	0
1997	343	0
1998	343	0
766	344	0
767	344	0
1998	344	0
1999	344	0
764	345	0
765	345	0
766	345	0
1999	345	0
2000	345	0
762	346	0
763	346	0
764	346	0
2000	346	0
2001	346	0
2002	346	0
761	347	0
762	347	0
2002	347	0
2003	347	0
759	348	0
760	348	0
761	348	0
2003	348	0
2004	348	0
758	349	0
759	349	0
2004	349	0
2005	349	0
2006	349	0
757	350	0
758	350	0
2006	350	0
2007	350	0
755	351	0
756	351	0
757	351	0
2007	351	0
2008	351	0
754	352	0
755	352	0
2008	352	0
2009	352	0
752	353	0
753	353	0
754	353	0
2009	353	0
2010	353	0
2011	353	0
751	354	0
752	354	0
2011	354	0
2012	354	0
749	355	0
750	355	0
751	355	0
2012	355	0
2013	355	0
747	356	0
748	356	0
749	356	0
2013	356	0
2014	356	0
2015	356	0
746	357	0
747	357	0
2015	357	0
2016	357	0
744	358	0
745	358	0
746	358	0
2016	358	0
2017	358	0
742	359	0
743	359	0
744	359	0
2017	359	0
2018	359	0
741	360	0
742	360	0
2018	360	0
2019	360	0
739	361	0
740	361	0
741	361	0
2019	361	0
2020	361	0
737	362	0
738	362	0
739	362	0
2020	362	0
2021	362	0
2022	362	0
736	363	0
737	363	0
2022	363	0
2023	363	0
734	364	0
735	364	0
736	364	0
2023	364	0
2024	364	0
732	365	0
733	365	0
734	365	0
2024	365	0
2025	365	0
731	366	0
732	366	0
2025	366	0
2026	366	0
729	367	0
730	367	0
731	367	0
2026	367	0
2027	367	0
727	368	0
728	368	0
729	368	0
2027	368	0
2028	368	0
2029	368	0
726	369	0
727	369	0
2029	369	0
2030	369	0
724	370	0
725	370	0
726	370	0
2030	370	0
2031	370	0
722	371	0
723	371	0
724	371	0
2031	371	0
2032	371	0
720	372	0
721	372	0
722	372	0
2032	372	0
2033	372	0
2034	372	0
719	373	0
720	373	0
2034	373	0
2035	373	0
717	374	0
718	374	0
719	374	0
2035	374	0
2036	374	0
716	375	0
717	375	0
2036	375	0
2037	375	0
714	376	0
715	376	0
716	376	0
2037	376	0
2038	376	0
713	377	0
714	377	0
2038	377	0
2039	377	0
2040	377	0
711	378	0
712	378	0
713	378	0
2040	378	0
2041	378	0
710	379	0
711	379	0
2041	379	0
2042	379	0
708	380	0
709	380	0
710	380	0
2042	380	0
2043	380	0
2044	380	0
707	381	0
708	381	0
2044	381	0
2045	381	0
705	382	0
706	382	0
707	382	0
2045	382	0
2046	382	0
2047	382	0
704	383	0
705	383	0
2047	383	0
2048	383	0
702	384	0
703	384	0
704	384	0
2048	384	0
2049	384	0
2050	384	0
701	385	0
702	385	0
2050	385	0
2051	385	0
699	386	0
700	386	0
701	386	0
2051	386	0
2052	386	0
2053	386	0
697	387	0
698	387	0
699	387	0
2053	387	0
2054	387	0
696	388	0
697	388	0
2054	388	0
2055	388	0
2056	388	0
694	389	0
695	389	0
696	389	0
2056	389	0
2057	389	0
692	390	0
693	390	0
694	390	0
2057	390	0
2058	390	0
690	391	0
691	391	0
692	391	0
2058	391	0
2059	391	0
2060	391	0
688	392	0
689	392	0
690	392	0
2060	392	0
2061	392	0
687	393	0
688	393	0
2061	393	0
2062	393	0
2063	393	0
685	394	0
686	394	0
687	394	0
2063	394	0
2064	394	0
683	395	0
684	395	0
685	395	0
2064	395	0
2065	395	0
682	396	0
683	396	0
2065	396	0
2066	396	0
681	397	0
682	397	0
2066	397	0
2067	397	0
2068	397	0
679	398	0
680	398	0
681	398	0
2068	398	0
2069	398	0
677	399	0
678	399	0
679	399	0
2069	399	0
2070	399	0
675	400	0
676	400	0
677	400	0
2070	400	0
2071	400	0
674	401	0
675	401	0
2071	401	0
2072	401	0
2073	401	0
672	402	0
673	402	0
674	402	0
2073	402	0
2074	402	0
670	403	0
671	403	0
672	403	0
2074	403	0
2075	403	0
669	404	0
670	404	0
2075	404	0
2076	404	0
667	405	0
668	405	0
669	405	0
2076	405	0
2077	405	0
665	406	0
666	406	0
667	406	0
2077	406	0
2078	406	0
663	407	0
664	407	0
665	407	0
2078	407	0
2079	407	0
